60,6.312374115
180,8.43603611
216,7.949351311
288,7.173829556
480,7.824228764
504,7.80112648
528,7.494920731
540,4.911603928
564,8.2663517
636,5.692720413
672,7.548588753
780,6.79635191
852,4.821381569
864,7.552200317
876,7.624736309
888,6.129623413
948,6.935749054
1044,7.472382545
1128,7.261332035
1224,7.764861107
1260,7.895568848
1272,8.200838089
1356,4.389932632
1416,6.012874126
1512,5.716515541
1560,7.949489594
1668,7.161532402
1704,6.553286552
1800,7.211857319
1860,3.813798666
1896,7.724609375
2004,8.970360756
2016,7.555933475
2124,7.643619061
2136,9.128460884
2196,5.815043449
2220,6.226206779
2232,8.759810448
2280,8.594579697
2376,9.147034645
2472,8.182628632
2484,8.789995193
2496,8.530216217
2544,8.772667885
2676,7.197110176
2748,2.844290495
2808,7.999351501
2844,8.161266327
2988,3.278656006
3060,8.024752617
3120,7.315737724
3156,6.482067108
3204,8.503267288
3252,8.27083683
3276,5.885847569
3504,5.191655636
3564,9.45472908
3576,8.436055183
3636,6.35773325
3684,6.978652
3696,5.788394928
3720,8.230588913
3816,8.995830536
3828,5.293526649
3900,4.194563866
3912,7.708020687
3924,8.122096062
3960,9.233576775
4068,8.100288391
4164,7.221830845
4356,9.40631485
4404,8.440382004
4476,7.5324893
4524,5.577011585
4548,7.464084625
4692,7.52575016
4704,6.66553545
4896,7.328624249
5052,6.052028179
5064,8.449842453
5088,7.94436264
5160,4.509405136
5268,8.189224243
5292,8.316861153
5304,4.768925667
5340,6.099189758
5412,7.803042412
5520,8.222563744
5556,6.786803722
5568,7.649645329
5676,6.849062443
5688,8.232414246
5868,8.690505028
5892,7.659992695
5916,7.839797974
6084,7.953111172
6144,8.38824749
6168,7.130315304
6204,7.875156403
6300,6.583835125
6372,7.388892174
6396,6.416414738
6432,4.767990112
6504,7.466406345
6564,7.862533569
6684,7.611116886
6708,7.903973579
6756,5.34816885
6828,7.32062006
6876,8.188139915
6888,7.589520454
6948,8.597545624
6972,7.885028362
6984,8.054838181
7008,8.502548218
7032,7.675568104
7044,8.269766808
7104,6.171142578
7116,8.241790771
7224,8.283708572
7296,7.731493473
7320,6.996311188
7380,8.120007515
7440,7.645270348
7464,6.974250793
7608,6.645549774
7692,6.474597931
7704,7.932004452
7728,7.6404109
7740,6.804333687
7752,6.046560764
7764,5.437259674
7788,4.897217274
7824,6.986857414
7872,7.00633955
7932,7.626452923
7968,8.439863205
8016,3.756520271
8052,7.211539268
8088,8.152801514
8100,8.561946869
8136,7.252365112
8148,9.115515709
8184,5.942923069
8196,8.407799721
8256,8.146129608
8268,6.679788113
8352,6.925554752
8388,6.591108322
8436,5.44536972
8472,6.329345703
8520,6.062179565
8568,5.732326508
8616,7.709132671
8652,6.402340412
8664,8.420734406
8676,7.007812023
8760,5.832623482
8832,7.937940121
8856,8.244821548
8868,7.797310352
8916,8.19883728
8964,8.399839401
9000,8.234567642
9012,6.950189114
9024,7.582859039
9048,7.643183231
9072,7.339096069
9180,8.024638176
9192,8.894002914
9228,8.045348167
9240,8.661533356
9252,8.150397301
9276,7.611485004
9288,5.776781559
9360,6.886965752
9408,8.149148941
9420,7.902508259
9444,6.561586857
9468,7.726413727
9504,7.671657085
9516,6.510449409
9528,5.81579113
9540,8.682250977
9576,5.925661087
9624,7.928421974
9684,5.513839722
9696,6.654784679
9708,8.086996078
9780,7.969228745
9852,3.875040531
9900,7.676117897
9936,8.014976501
9984,8.0073843
10032,7.484513283
10056,7.467904568
10116,6.346910477
10404,7.379940033
10428,5.91712904
10440,7.627149105
10488,6.299539089
10512,6.533759117
10560,4.40537262
10584,7.653330326
10680,7.739485264
10752,6.102748871
10800,5.7332201
10884,7.981553555
10896,6.388280392
10908,7.021930695
10920,6.463282585
10980,7.407381535
11004,8.01071167
11040,6.907189846
11052,6.970646381
11076,7.677782536
11172,5.896620274
11184,4.023164272
11220,5.79105854
11304,6.447761536
11340,5.848423004
11448,8.499405861
11472,8.346859932
11496,7.614771366
11532,7.218299866
11544,8.343069077
11592,8.55364418
11652,6.4182477
11664,8.067027092
11712,5.642033577
11724,8.24853611
