42,0.568185508
45,0.5343979
71,0.482010454
94,0.801826775
167,1.72002852
229,1.734246016
234,2.046104908
255,1.458692193
273,1.586796761
308,1.740684986
310,1.854710698
318,1.552212358
474,1.183322191
536,1.891096354
579,1.655079007
586,1.286896229
634,1.093309641
647,1.553875327
671,1.391887069
714,1.493279934
722,2.005503893
785,2.161587477
802,2.875023365
808,1.280118585
836,1.887469769
971,1.325219989
1014,1.26620698
1066,2.888077974
1104,1.593401551
1180,1.43715477
1261,1.536340952
1316,2.006346941
1319,1.10778749
1333,2.011849403
1337,1.749946237
1385,1.99630022
1392,1.556563258
1436,1.13926959
1466,1.615324855
1523,1.638457417
1552,2.257396698
1568,1.725757718
1584,1.443893909
1691,1.807786942
1734,1.239254475
1737,1.349880934
1844,2.197346687
1866,2.827581167
1877,2.298378706
1917,1.726248264
1934,2.103311777
1947,1.390098691
2036,1.436111808
2096,1.981283069
2187,2.302152157
2199,2.183828354
2231,1.629826307
2237,2.119712591
2262,1.535009027
2307,1.635056496
2389,1.605139375
2436,1.589435339
2453,2.386310577
2455,1.642630339
2460,2.119812489
2485,1.268081069
2486,1.795081973
2498,2.060489655
2503,1.524544358
2532,1.784747601
2547,1.625023723
2685,1.708294392
2740,1.692836523
2967,1.931232452
3038,1.726078749
3041,1.625908971
3099,1.577349305
3161,2.020343781
3230,2.421741009
3244,2.508617401
3246,2.55710268
3247,2.680365562
3305,2.369151115
3480,2.256027699
3618,2.543334484
3620,1.343358874
3670,2.938323975
3741,3.944646358
3793,1.839771032
3814,2.37348628
3821,3.186380863
3928,1.98520124
3956,2.876008749
3984,3.88207984
4036,2.582318544
4098,2.532166958
4196,2.901512146
4227,4.002815723
4232,2.948162079
4317,3.033146143
4319,2.978709459
4400,4.245266438
4492,4.952210903
4509,3.177730799
4530,3.468940496
4664,3.543396711
4668,3.276974678
4676,3.169471264
4788,2.819806337
4802,2.531184435
4840,2.327040195
4852,5.767266273
4894,3.583963394
4971,5.722231388
5050,6.351909161
5052,6.160024166
5106,4.392108917
5134,4.267836094
5239,6.748227596
5345,3.002198935
5359,3.739665508
5420,7.667985439
5549,4.224981785
5679,5.647839069
5723,4.99913168
5808,6.418237686
5828,8.694673538
5864,5.763339996
5871,8.509471893
5907,3.708586216
5928,6.886800289
5990,5.802470684
6010,7.008241177
6121,7.13273716
6131,8.817610741
6200,7.673517227
6213,14.21066093
6219,14.74343395
6232,10.62906551
6289,5.180828571
6312,8.482365608
6376,4.653643131
6520,7.252875328
6574,10.56565189
6603,5.794207096
6657,5.543029308
6696,4.991857052
6699,6.365629196
6711,11.1919508
6742,8.598259926
6854,26.05619431
6966,6.797956467
6992,9.301535606
7106,8.10032177
7114,9.960232735
7155,8.319992065
7247,11.46959782
7311,15.73481846
7359,23.48583221
7382,12.47894859
7450,23.97725487
7460,26.75513458
7463,14.90129662
7478,16.27530479
7511,12.93935013
7693,29.20595741
7760,43.67468643
7788,62.20855331
7798,75.83316803
7833,78.84313965
7991,78.23721313
8066,82.71906281
8180,63.00876236
8221,34.78365707
8334,71.9367981
8363,69.54195404
8368,43.27499008
8377,77.42533875
8467,55.65457153
8470,80.0322113
8498,32.93429947
8508,20.10116959
8601,66.72267914
8635,52.29705048
8695,23.01836014
8819,38.59786606
8878,21.31412125
8904,44.39786148
8907,49.83404541
8928,35.84265518
8935,25.37749481
8993,40.52070618
8999,39.2146492
9055,26.1560421
9260,30.6020546
9316,18.32446289
9348,36.61505127
9435,19.81790543
9468,16.95132828
9547,23.30862045
9554,13.82063675
9567,24.42371941
9627,24.69199562
9657,16.13692284
9680,17.60586357
9698,16.75588608
9843,18.46806526
9907,26.92476273
10058,45.7531662
10084,21.11819267
10276,12.23724174
10283,17.4803791
10396,25.93485641
